text,generated
"In the following ideas and information passage set we see the effects of using cars too much and how limiting our car use can have a huge impact on, not only our environment, but also on cities on people. Limiting our car usage isn't only a thing that the United States has to work on, but we see that Central America and Europe also has to work on it. Limiting our car usage isn't a small issue, but more of a global issue. Over the years we have seen the effects of global warming something cause by fossil fuels, which is gas coming from our cars and how they have had an enormous impact on our world. So, why is liming our car usage even remotely important to us?

In the second article ""Paris bans driving due to smog"", paragraph 10, the first thing it says is ""After days of nearrecord pollution.."", well, what does this say about how we're living today? Paris so close to to being on record breaking pollution, not that it's anything to be proud of. But, if that's how much pollution Paris has, which is a famous city for not only being the ""City of Love"", but for also being big, how will every other city's pollution be? Cities have been growing and expanding so much recently, factories are being built and more cars are being sold, how will this help limiting our car usage? If cities keep expanding, we'll just be adding to the pollution that already exists. After a couple decades all the issues we seem to be ignoring will come up and if the problems are bad now, how bad will they be in the future? This isn't just something we can ignore!

Like David Goldberg says in paragraph seven in ""In German Suburb, Life Goes On Without Cars"" ""All of our development since World War II has been centered on the car.."". Why have we been focusing more on a car than on health and medicine and cures for some illnesses? Why is a car so important? Yes it makes going to places much more easier and quicker, but at what cost will we go to to make things easier on us? It isn't jsut about the pollution caused from our cr usage, but it's also about our health. There are fewer and fewer parks by the year because we'd rather have all our tax money go towards roads instead parks. More malls are opening up and more fast food places are opening up on big interstates and highways, and now all we really have to being close to nature is when we pass by the trees near the interstates and highways. We need trees in order to have oxygen, but if all this pollution is slowly killing trees, how much more time do we have left before we realize it's too late to try saving our trees and limiting our car usage? Back then no one really worried much about limiting our car usage and pollution, because it wasn't that bad. Now all you ever really hear is about pollution and how to stop it.

Even though we really have got to start limiting our car usage, there is still hope in lowering and or even stopping pollution. We could start off small, for instance, by having a day where no one is allowed to drive their cars to places or be fined if you do drive, like Bogota, Colombia does in ""Carfree day is spinning into a big hit in Bogota"". It must've had a positive effect because it encouraged Cali and Valledupar, two other Colombian cities, to participate in the event as well.",0
"I was very excited about my first trip to the West Coast California that I took last summer. It was a place Ive always fantasized over because of its variety of beauty from the surfing beaches to the skiing mountains to the north. When I first landed in LA, I expected some hustle and bustle of the city like Miami, but it was overwhelming to see the smog and traffic that polluted many peoples views of California, along with the air. Unfortunately, this is the case in many car intensive cities across the globe where limiting car usage would go a great deal farther than people actually know. The advantages of limiting car usage would allow for cleaner cities with less air pollution, and provide safety for pedestrians and even other carusers.

According to source 1 on carfree cities, Elizabeth Rosenthal states ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe... and up to 50 percent in carintensive areas of the United States"" Rosenthal, paragraph 5. This stat only presents part of the problem as the commercial and delivery industry add to that figure as well. Limiting car usage across the world is becoming more and more popular, as people finally come to realize the devastating effects of the greenhouse gas emissions on the atmosphere. Projects in places like France, Colombia, the United States, and other countries across the globe are making a huge effort at reducing car usage, and according to source 4 by Rosenthal, they seem to be working. "" Recent studies suggest that Americans are buying fewer cars, driving less and getting fewer licenses as each year goes by""paragraph 29. Obviously, car usage altogether will not end, but limiting it can do a great deal in protecting the only planet sustainable for human life.

Furthermore, limiting the use of cars in areas of large pedestrian population, such as New York City, would ultimately lead to less tragic car accidents. Approximately 500 car accidents occur daily in the United States and probably upwards of 5000 across the globe. Car accidents are the leading cause of death in many societies which is unfortunate because almost all are preventable. Its when the driver is given too much power behind the wheel that their guard is let down. The rise of cellphones and texting have not helped the situation at all either. The good news is that the programs used worldwide solely for the purpose of reducing greenhouse gas emissions, are also reducing car accidents. "" Congestion was down 60 percent in the capital of France"" Duffer, paragraph 14. Also in source 3 describing Bogota's Car free day is spreading to other countries of LatinAmerica with the intention of reducing traffic and allowing safer passage for pedestrians.

Ultimately, the importance of limiting carusage across the world is being seen as crucial and is starting to take off. Limiting car usage reduces air pollution which is a serious threat to humanity these days, and also diminishes car related accidents. At the end of my trip to California, I was able to see the real beauty of the nature outside the city, when I got off the highway.",0
"Do you know why the earth has air pollution ? they are many reason from cars. Limiting car usage could have many advances because it can slow down air pollution,save money, and safety. Sit back and relax while I explain.

To begin one of the advantages of limiting car usage is that it can slow down air pollution.

First reason that limiting car usage is that it can slow down air pollution is that because in the passage it says that ""after days of nearrecord pollution,Paris enforced a partial driving ban to clear the air of the global city."" what that quote was basically saying was that the air pollution in paris was so terrible that they had to ban driving in order for the air to get stabilized. Next limiting car usage can slow down car pollution because it will keep major fuel companies from burning coal into the air. Lastly limiting car usage can slow down air pollution by using bikes,walking,taking the bus,riding skate boards,taking the subway,and ect.

Next one of the advantages of limiting car usage is it saves money.

the first reason limiting car usage saves money is because in one of the passages it says that ""The goal is to promote alternative transportation and reduce smog. violaters are to face 25 fines"". and I dont think any one want to be a part of that. Next one of the advantages of limiting car usage is that it saves money because when a person has a car they spend lots on money to put gas in their car every week and every year gas prices are rising. finally one of the advantages on limiting car usage is it saves money is because people that drive have to be aware of tickets that are very expensive also mantanace for your car like tires, lights,oil and ect if you limit your car usage over time you will see yourself spending less.

Finally one advantage on limiting car usage is safety. The first reason lmiting car usage can raise safety is because in the passage it says ""pedestrian,bicycle,private cars,commercial and public transportation traffic are woven into a connected network to save time,conserve resouses,lower emissions and improve safety"". The next reason limiting car usage can bring safety is by stoping traffic jams and droping the percentage of the amount of people dying fron car accidents. The final reason limiting car usage can bring safety keeping motorcyclists,bikers,and pedestrians from getting hit by cars also keeping drunk drivers of the streets.

To sum up they are many advantages of limiting car usage ,my reasons are it can slow down air pollution,save money, and safety I told you my reasons now tell me yours.",0
"To access what one needs in the world today, many would think one needs a car. Currently, cars are a big part of transportation for many people. However, they are also major contributes to negative environmental impact as well as the decline of cities public areas and transportation. Contrary to popular belief, limiting car usage can be beneficial to many. Currently, throughout the world several car free systems are operating well. A decrease in the number of cars on streets and highways would lead to positive improvements in public spaces, public transportation, and the environment as a whole.

Automobiles are one of the biggest ailments to the sustainment of a healthy environment. In ""In German Suburb, Life Goes On Without Cars"", author Elisabeth Rosenthal shares the story of Vauban, Germany and their efforts to reduce greenhouse gases in the atmosphere. ""Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe...and up to 50 percent in some carintensive areas in the United States."" The impact of these gas emissions is incredibly negative on cities. They make the environment unstable and unsafe for a large number of people. These numbers could easily be reduced if fewer people chose to rely on cars as their mode of transportation. In some places the pollution caused by automobiles is so high that the government is stepping in to assist in the management of city spaces. In ""Paris bans driving due to smog"", author Robert Duffer explains this specific situation in Paris, France. ""After days of nearrecord pollution, Paris enforced a partial driving ban to clear the air of the global city. On Monday motorists with evennumbered license plates were ordered to leave their cars at home or suffer a 22euro fine 31. The same would apply to oddnumbered plates the following day."" The effects of this temporary ban were also shared. ""Congestion was down 60% in the capital of France, after fivedays of intensifying smog."" It is easy to see that just a small reduction of vehicles created a significant change.

The reduction of cars also leads to development. In ""Carfree day is spinning into a big hit in Bogota"" by Andrew Selsky, improvements to Bogota, Colombia as a result of less car usage is expaned upon. ""The day without cars is part of an improvement campaign that began in Bogota in the mid1990s. It has seen the construction of 118 miles of bicycle paths, the most of any Latin American city, according to Mockus, the city's mayor. Parks and sports centers also have bloomed throughout the city uneven, pitted sidewalks have been replaced by broad, smooth sidewalks rushhour restrictions have dramatically cut traffic and new restaurants and upscale shopping districts have been cropped up."" Cities are beggining to cater to the needs of those who don't use cars. Their negative impact on city streets is finally being recognized, and many are taking action to improve aspects where they live other than roads. In ""The End of Car Culture"" by Elisabeth Rosenthal, the author discusses the goals of the United States and its major figures to reduce total reliance on cars. In this article Bill Ford, executive chairman of Ford Motor Company shares his hopes. ""He proposed partnering with the telecommunications industry to create cities in which ""pedestrian, bicycle, private cars, commerical and public transportation traffic are woven into a connected netowork to save time, conserve resources, lower emissions and improve safety."" Many are striving to make public spaces more accessable to those who choose more concious methods of transport.

As many begin to see the importance of car reduction, they are becoming less reliant. In ""The End of Car Culutre"" by Elisabeth Rosenthal the decreasing numbers of people getting licenses and cars is discussed. ""But America's love affair with its vehicles seems to be cooling. When adjusted for population growth, the number of miles driven in the United States peaked in 2005 and dropped steadily thereafter, according to an analysis done by Doug Short of Advisor Perspectives, an investment reseach comapny."" In this article, the disregard full time use of vehichles is also shown. ""The Internet makes telecommunicating possible and allows people to feel more connected without driving to meet friends. The renewal of center cities has made the suburbs less appealing and has drawn epty nesters back in. Likewise the rise in cellphones and carpooling apps has facilitated more flexible commuting arrangements, including the evolution of shared van services for getting to work. With all these changes, people who stopped car commuting as a result of the recession may find less reason to resume the habit."" People today can get access to a vehicle on command. Different resources make the constant use of cars unneccesary.

The decrease in usage of and reliance on cars is important and positively impactful. As number of cars on the road continues to go down, so do global issues such as the deterioration of the environment. Communities grow to orient themselves around public spaces accessable to all. Getting a significant number of automobiles off the road plays a huge role in inciting change that benefits a wide array of people in the way of work, time, money, and more, in communities and worldwide.",0
"Though I have not been alive to see most of it, I am sure that the debate on keeping the Electoral College or changing to election by popular vote has been going on for ages. Now, the words of a fourteen year old might not mean much to a state senator, especially since it will be four years until I am legally allowed to vote, but please sir, hear me out. I believe that we should keep the Electoral College for many reasons. One, if the president was decided by popular vote, our president might not be the best one for the country. Secondly, if it were up to a popular vote, the president might win, or not win, simply for being a regional favorite.

To start this off, if our president was decided by a popular vote, our president might not be the best thing for our country. As stated in the third article, paragraph 20, ""The winnertakeall method of awarding electoral votes induces the candidates... to focus their campaign efforts on the tossup states."" As you know, tossup state's make the final vote. Therefore, people in these states are more likely to pay close attention to the campaign, and they will be the ones with the most information. If it were up to popular vote, then anyone over the age of 18 could randomly pick a winner. Let's be honest, the majority of eighteen year old's will vote on whoever their friends or family vote for, or even the candidate representing their group Democratic or Republic. Many people, if the president was decided by popular vote, would make an uneducated decision on one of the candidates, not studying their choices as much as one would with the Electoral College system in place.

Secondly, if it were up to a popular vote, the president might simply win because he or she is a regional favorite. As stated in the third article, paragraph 19, ""...because a candidate with only regional appeal is unlikely to be a successful president."" Also in the paragraph, it states that no region has enough electoral votes to elect a president. If the president was decided by popular vote, however, can you imagine what it would be like? Take rodney, for example. He was a solid regional favorite in the South. rodney knew that there was no incentive to campaign heavily in the South, because he would not gain any electoral votes by increasing his plurilaty in states he knew he would win. If popularity decided the president, residents of the other regions might feel like their vote would not count, and that the president would have no regard for their interests. Say that popularity did actually determine a winner. While most regions might vote for a certain presidents, the ones that did not would feel like that the man running the country wasnt really ""their president"". However, Mr. Senator, if the Electoral College was to stay, this problem would never exist. With the system we have now, the people vote for your state's electors when they vote for the president. Most states also have a ""winnertakeall"" system. Therefore, the canidate with the most votes in a state win's that state's electors. This lets the voting be even, fair. A popular vote would make the voting unfair to those who did not want that president.

Now, of course, the other view has to be adressed. As stated in the second article, ""Because of the winnertakeall system in each state, candidates don't spend time in states they know they have no chance of winning... During the 2000 campaign, seventeen states didn't see the candidates at all."" This quote shows that the candidates might not go to a state they know they have no chance in winning. I can see how this could support changing to election by popular vote, and how it could be reasonable. If our president was chosen by popular vote, then he would visit all of the states, trying to win them over. However, there are some strong arguments against this. To begin with, one man would have to visit 50 states, and even if he only visited the majority, there is still a posibility that the state will not vote for him anyways, in the end. If we keep the Electoral College, then the majority of votes in a state would count, not his popularity. As a fourteen year old, I can relate this to highschool. A student can be the most popular student in the school, but they can also be the most rude and mean. And while another student may not be popular, they can be the nicest in the school. If the president was chosen by a popular vote, he might just end up being the worst thing that could happen to the country.

In conclusion, Mr. State Senator, I think that keeping the Electoral College is the best thing for our country. If we changed to election by popular vote, the man or woman might not be the best for our country, and the best man might not win because he is not a regional favorite. I hope, sir, that you will take my letter into account when you go to vote on this topic.",0
"By limiting car usage you would be making it a healther environment, and a safer one!

there would be less pollution in the air and that would make the air better for us to breath.

Sure by limiting the usage of cars would have an effect on people its also doing us a favor wether we like it or not, because constantly breathing in polluted air is really bad for you it can have major affects on our lungs, and respotory system. Also by limiting car usage you wouldent spend so much money on gas, oil, car parts,ect:, so by saving all that money you could spent it on something else.

When you own a vehicle you put in so much money in just getting your insurance and then you spend so much money on gass every week, dont get me wrong the gas prices have gone down but what will happen when they go back up and how much money will the gas be then?

So is driving worth killing your air and the environment you live in and spend all your money on gas?

Or would it better for us to start imiting our car usage?

But that is up for you to decide what you want to do.

Whe driving have you ever thought how much pollution you vehicle is dishing out while your driving around town? Probably not, probably you where thinking how log till i get there or i need to text someone back but i bet not once did car pollution ever cross you mind and its okay not alot of people think about it when there driving. Actually hardly anyone thinks abot it ever unless its on the news saying that the air pollution is bad again and thats when you start to think about it.

With car pollution ypu dont realse what it is dont to you environment because you never see it happen in a fast pace it always happen really slow.

All of a sudden plants will start to die really fast, people will have areally hard time breathing and will probably have to go to the hospital because of the lack of oxygen they can get.

Imagine saving you money, wouldent that be nice not having to worry about a car paymeny or gas?

alot of people would have so much money that alot of them nedd because there is alot of families struggling to make it by the have to constantly worry if they have enough money to pay the bills and put gass in there vehicle to get to work to make the money to survie.

what if instead of having a vehicle and constantly spending money on gas you walked or took a bike to work, imagine all that money you saved by donig something little as that.",0
"Getting rid of the electoral college would be illogical and irrational. The electoral college was established in the Constitution by the founding fathers to compromise between the Congress and the people. It is seen as nondemocratic to the modern day system because the electors elect the president, not the people because when you vote for a presidential election you are actually voting for a slate of electors. Many people say that ""what if they go against your wishes"" but the truth is that it rarely happens. So there is no reason to wory. We must retain the Electoral College despite it being ""nondemocratic"" because we will be certain of our outcome, avoid runoff elections, and Electoral College restores some of the weight in the political balance that large states have.

""A dispute over the outcome of an Electoral College is possible it happened in 2000 but it's less likely than a dispute over the popular vote."" in paragraph 18 meaning that winning the candidates share of electoral votes over powers his share of popular votes. ""In 2012's election, for example, Obama received 61.7% of the electoral vote compared to only 51.3% of the popular votes cast for him and rodney."" in paragraph 18 shows how almost all states award electoral votes on a winnertakeall basis. So even if there was a slight popularity it creates a land slide in that state.

Having an Electoral College avoids the problem of having an election where no candidate receives the majority of votes. For example in 1968 and Clinton in 1992 both only had 43% plurality of popular votes. Which meant they were tied and meant of a run on election. However, having the Electoral College produces a clear winner. In paragraph 23 it says ""It can be argued that the Electoral College method of selecting the president may turn off potential voters for a candidate who has no hope of carrying their state Democrats in Texas, for example, or Republicans in California.""paragraph 23 Meaning that they might not even vote if it's not going to count for anything.

Electoral College restores some of the weight in the political balance that large states have by population. For example in the 2012 election the popular vote was very close in Florida and Obama got the vote with 29 electoral votes. ""So, other things being equal, a large state gets more attention from presidential candidates in a campaign than a small state does..."" because they mean more. paragraph 21 Many say that the electoral college is unfair to voters because of the winnter take all system in each state. However, why would you soend time in a state that you know they have no chance of winning. It would be a waste of time and money. That is why they focus on the swing states.

The Electoral College method of selecting the president could cause potential voters not to vote anymore because they don't see why they would if it doesnt count for anything. However no voter's vote swings a national election. ""Voters in presidential elections are people who want to express a political preference rather than people who think what a single vote may decide on an election.""paragaph 23 This just shows how we should let the electoral college decide who will be running our country, not the people.",0
"The anachronism that is the electoral college is a system that unfairly represents voters and can possibly lead to catastrophe. The much simpler solution would be election by popular vote where every voter in every state matters rather than the system of the electoral college that discounts many voters opinions. The arguments against popular vote are either illogical or inconsequential and we as a nation should pay no heed.

The biggest and most obvious problem with our current electoral college system is that it unfairly represents voters in the states. An example of this unfairness towards voters propagated by the system is expressed in ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard A. Posner where it is stated that in the 2012 election between rodney and Obama Florida gave all of its electoral votes towards Obama when he only won 61.7 percent of the vote. This method completely exludes the opinion of the minority, that 48.3 percent of people in Florida who didn't vote for Obama got their say taken away, their opinion no longer mattered to the election because all of the electors were given to Obama by a small majority. A second unfairness to the voters is the attention taken away from any voter not in a swing state. In the article written by Bradford Plumer named ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" it is said that in the 2000 election that seventeen states got no attention from the candidates whatsoever. This system gives undeserved attention to a few swing states which will decide the election because of our outdated system of the electoral college. If popular vote was instituted the attention given to voters of all states would be equal as every vote from every state matters.

A problem with the electoral college that could possibly outshine the unfairness of it would be the potential for catastrophe that it brings. As is stated in ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" by Bradford Plumer the electors presented by the states according to popular vote are not even obliged to vote for the candidate they said they would. Even though this may be a rare occurace a single elector betraying his party could cause misrepresentation of millions of Americans. Another possible disaster would be a tie vote in the electoral college. This situation, as explained in the same article, would cause a vastly unfair election incomparable even to the unfairness of the normal system. This horrible system consists of each state getting one vote for the president which when you consider that some states have many times the population of others means that millions upon millions of people could have the same say a a couple hundred thousands, an injustice unthinkable in our society and one that could be stopped by instituting a popular vote system.

The arguments against popular vote presented in ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard A. Posner are unrealistic, unsupported, or insignificant. The argument presented as ""Certainty of Outcome"" says that a dispute over popular vote would be much more common but provides no evidence to support the claim, invalidating it. The article's second argument states that candidates would have more incentive to stay in their region if popular vote were implemented but this entire argument relies on the fact that there are not enough electors in any one region in order to elect a president. Although this is true it doesn't matter because the same is true of population, no one region has an overwhelming population advantage over others and population is what matters in popular vote. The third argument is the most illogical stating that the electoral college's tendency of causing only swing states to matter is actually a good thing because it increases the education of the populations of those states by the increased attention by the candidate, therefore the educated would decide the vote, making it more accurate. This is a parochial and shortsighted viewpoint, not considering the fact that the system of popular vote would make candidates pay attention to all populations, making all voters more educated rather than having some elite educated aristocracy in the swing states. The articles fourth argument is possibly even more deluded than the third, stating that large states get more attention because of the electoral college which balances out the fact that states have hugely varying populations but the exact same thing would happen in popular vote because some states have larger populations and candidates need larger populations for election in popular vote. The electoral college in this instance changes nothing meaning that the argument leads nowhere. The only argument presented in ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President"" by Richard A. Posner that has any merit is the fifth which shows that popular vote could lead to possibly complicated runoff elections. Although that is a disadvantage of popular vote I believe that the vast unfairness and averting disaster is worth the cost of slightly complex runoff elections.

To support the electoral college one must rely on unrealistic or insignificant evidence. This ""evidence"" can be easily refuted and outwieghed by strong evidence from the opposing side. To support the electoral college you are supporting unfairness and catastrophe and to any reasonable person that is not a very intelligent idea, making the need for popular vote irrefutable.",0
"The United States has been known for life, liberty, and the pursuit of happiness, but that's not all. It's also known for the different freedoms made available and its fair government. The electoral college is a system in which states choose representatives to vote on the president. In the past, there was a big debate on whether or not this process was fair. The electoral college is not fair or trustworthy for many reasons.

Imagine that you picked a representative who said they were going to vote for the person you wanted for president. Sadly, they ended up changing their mind. You could end up with a president you don't like or believe in. Voters don't have total control over who their electors vote for. To me, that doesn't sound very fair. If everyone were allowed to vote, the people would be able to ensure that there vote counted towards the person they wanted, and not towards the candidate they were against. Based on multiple polls, a few presidents have won the popular vote, but lost the electoral vote. That means that the candidate which was chosen by the people did not become president. Our founding fathers fought hard for our rights, and it's our right to a fair vote.

There are more problems than just an unfair vote. It almost sounds impossible that there could be a tie in a presidential election, but it has almost happened before. In the past, votes have been so close that only a couple thousand have separated the victor from the loser. What would happen if the votes came out to be tied in an election? Who would become president? I'm sure some people could argue that the electoral college could fix this problem, but I don't believe it could. Since there are less people making the decision during the electoral college process, it is even more likely that there could be a tie. If one person were to vote another way, it could be the equivalent of 1,000 people voting the other way. Also, during the electoral college the electors recieve rewards if their candidate wins. The people in that state, or even the whole country supported the electors and helped them make their decision, so they deserve recognition too.

The electoral college is not a fair or trustworthy process. Americans have no control over which candidate their electors choose to vote for. Also, there is a better chance for a catastrophic tie. America is all about being fair and giving people the opportunities they deserve. So, let's give Americans the chance for a fair vote.",0
"Have you ever wondered what will happen if we keep using cars as a means of transportation? All the air pollution, killing the atmosphere, wasting valuable resources. The future is going to be a place where we can't even breathe in air without having a mask on our heads due to smog. Going green as in limiting cars is a tremendous idea for the communities, and for the planet for various reasons. No smog in the atmosphere, greener communities, and more beneficial ways of transportation. Once you go green you will go never back.

To start off, Smog is one of the main disadvantages of owning or being in heavily populated area where they use cars frequently. Smog is when the cars emit there gases out of there tailpipe, and get trapped in the atmosphere causing people to have problems breathing. Articles in the city of Paris in France said that they had to ban cars due to the smog in the atmosphere. They hit a near record of air pollution and stopped people form using there cars on certain days to clear the smog from the atmosphere. On that five day period of the intensifying smog actually rivaled the place of Beijing, China which is known to be one of the most polluted cities in the world. Once the smog cleared they rescind the ban of car usage only to be a the same place there are going to be now if they keep on using cars.

In addition, cities around the world are creating new communities where they are not allowed to use cars. In Vauban, Germany the residents there are in a set up where they cannot use cars in there everyday life. 70 percent of the people over there do not own a car and 57 percent sold their car just to move into the community. ""When I had a car I was always tense. I'm much happier this way,"" said Heidrum Walter, a resident of the city. Other places in the world like in Bogota, Colombia is in a program that they cannot use cars in there life. The life were they are no cars is a good life for a community and for everyone else.

Lastly, the end of transportion is not done, but people are finding new ways of transportation. Newer ways of transportation has stared in New York they have a bikesharing program has skyrocketed. As well as car pooling since only one car or van is being used rather than 4 of 5 cars it is more efficient. People in the United states are using these ideas in there everyday life. Sutdies have shown that are less likely to get their drivers liscense and get a car. The world will be in a better place without car usage.

To summerize, limiting car usage is a extrodinary idea to make the world a better place. To cease the air pollution of smog, to make greener communities, and to make efficent ways of transportation.",0
"""All of our development since world war II has been centered on the car, and that will have to change."" Mr. Goldberg an official of transportation for America, a growing coalition to promote car frees communities said. The world is changing for the better and one of the machines man created, that is one of the world changing inventions of it's time is coming down for it's throne is the car. So what are the reasons for not getting a car? lets find out.

In Germany, that is coming faster than people think. An idea called ""Smart planning is taking hold in an experimental town built in 2006 named Vauban. A place were cars are a thing of the past. People everyday are not driving to school or work they are walking, bicycling, or taking the tram into the town from the suburb. Smart planning is revolutionary building towns to not be dependent on driving. 70% of vaughn's families do not own car and are much happier to not have the everyday anxiety of driving a motor engine car everyday. 57% sold there car just to move into the small town of Vauban. Car free suburbs and town are a growing trend all across Europe, the united states and many more nations. These efforts have been making cities, towns, and suburbs denser so you don't have to go far to get some milk and eggs.

The global warning is a huge part of the fight to make the earth our home more better and healthier for generations and generations to come. Cars emit gas emissions that make up 12% of the greenhouse gases in our environment, up to 50% percent in carintensive areas in the United States and around the world.

France, Paris having heavy smog decided to have a partial ban on driving making even numbered license plates not drive or fear a fine. Congestion went down after the experiment. What was to blame for the smog was the Diesel fuel being used in most cars because of the fact that a tax policy favors diesel fuel over gasoline. Paris having more smog than the typical capital had a decrease in congestion and the citiy after enormous victory decided to go at it again and do odd numbered license cars.

The car culture is one the has had enormous effect on the everyday lives citizens around the world. In the United states, ""Recent studies suggest that americans are buying fewer cars, driving less and getting fewer licenses as each year goes by."" In America where the car culture has turned us into the number one place in the world to find the history of one of the planets world changing innventions. People want a greener earth and benifits of not owning a car because everybody knows the stress of having a car no matter ho much it helps you. The car in which you have to have insurance, life insurance, car payments, you have to keep up with your car, the dangers associated with having a car and stress plus anxiety that comes with a car. The cons outweight the pros but those pros have an enormous effect. People are changing and the percentile of teenagers and young adults have droped ten fold in getting or renewing a license. The new trend is that people are no longer getting cars or licenses so why should you.

The people of planet earth understand the pros or cons of a car the benifits of not diving and are making for that change. One of the worlds greatest innventions is stepping off there throne.",0
"In order to dramatically reduce greenhouse gases, a new fad is being introduced all over the world. The fad is ways to make the world more ""carfree"" or ""carreduced"". This may sound shocking and to complicated to implement, but believe it or not, there are communities and cities that are already showing improvement with decreasing greenhouse gases that cars let off.

Vauban, Germany, is an upscale, fully functional experimental German suburb on the outskirts of Freiburg, without cars. Street parking, driveways and home garages are not found in Vauban, the main form of transportation is a public tram that runs to downtown Freiburg. Heidrun Walter is a media trainer who lives in Vauban with her two kids, Mrs. Walter states, "" I am much happier this way"". Completed in 2006, Vauban is a an example of a growing European and United States trend that separates auto usage from suburban life. Everything that the 5,500 residents of Vauban could need is walking distance away, the community is built in a rectangular square mile with all of the stores on a main street.

Greenhouse gases from Europe contribute to 12 percent of all emissions, the United States is responsible for as much as 50 percent of these emissions. To most people, these numbers would be meaningless, but to the people of Paris, these number clearly showed with their smog covered streets. Paris hit a nearrecord pollution rate which caused the partial driving ban to take place. The partical driving ban in Paris was as follows on Monday, motorists with evennumbered license plates were ordered to not use their cars, or be forced to pay a fine, on Tuesday, the same instructions were put in place for oddnumbered plates, this ban continued throughout the week. While this did outrage some drivers, public transit was free of charge from Monday through Friday which did help drivers who were restricted.

A national ""Day without cars"" was Bogota, Columbia's way to incorperate car limitations. Millions of Columbian participants found alternative ways to get to and from work. Bogota has a total of 7 million citizens who were promoted to use alternative transportation and reduce smog. Despite gray clouds and random spurts of rain, Mayor or Bogota, Antanas Mockus said, "" The rain hasn't stopped people from participating."" For a first time, during the previous national, ""Day without cars"" two other Columbian cities, Cali and Valledupar joined the event. ""These people are generating a revolutionary change, and this is crossing borders,"" said Enrique Rera, the mayor of Asuncin, Paraguay. Along with the ""Day without cars,"" Columbia has also put out rushhour restrictions, smoothed sidewalks, and cropped new resturants and upscale shopping districts.

All three cities have showed creative and functional ways to cut back on using cars, weather it be offering new ways to have a less complicated life in Vauban, Germany, limiting the number of cars that can drive on certain day in Paris, France, or creating a national holiday which encourages people to find alternative ways of transportation like in Bogoata, Columbia. It is clear that people in places everywhere are ready to make a change to cut down on greenhouse gases. The United States, as a whole has shown cutbacks on the number of vehicles and licenses being issued, in fact the amount of young people driving decreased by 23 percent from 2001 and 2009. Ultimately, the goal for the entire world is to conserve resources, lower emission rates of harmful greenhouse gases and improve safety, with the rate that cities and communities are going now, this goal without a doubt reachable.",0
"There are several advantages when you limit car usage. One, you will reduce greenhouse gases. Two, you will lower the stress level of people when they thinking about driving. Three, young people will decrease their amount of driving. Overall, limiting car usage can help fellow citizens.

Limiting car usage wil reduce greenhouse gases. In Source 1 the passage states that passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe and up to 50 percent in some car intensive areas in the United States. While we limit car usage you will not only help reduce greenhouse gases,but you will help reduce air pollution. When theres no air pollution there will be a clean atmosphere. Furthermore, limiting car usage can benefit the environment.

Limiting car usage will lower the stress level of people when they are thinking about driving. Everyday people have to plan before they drive. Sometimes when people plan for driving they get stressed thinking about if theirs traffic or what if the road is closed. In Source 3 the passage states that rushhour restrictions have dramatically cut traffic. Furthermore, limiting car usage will limit the stress level of people thinking about driving.

Limiting car usage will decrease young people's amount of driving. In Source 4 the passage states that there has been a large drop in the percentage of 16 to 39yearolds getting a license. Another study in Source 4 was found that driving by young people decreased 23 percent between 2001 and 2009. If their's less young people driving then there will be less accidents occurring. Overall, limiting car usage will keep young drivers from injuring themselves.

Either way limiting car usage will help our fellow citizens in general. This will reduce greenhouse gases. This will lower the stress level of people when they are thinking about driving. Also, limiting car usage will decrease the amount of young people driving. furthermore limiting car usage will help us citizens.",0
